Name,Description,Address,Working hours,Rating,Amount of reviews,Latitude,Longitude,2GIS URL,Additional information
Отрар,ресторан,"улица Гоголя, 73",Пн: 07:30-18:00; Вт: 07:30-18:00; Ср: 07:30-18:00; Чт: 07:30-18:00; Пт: 07:30-18:00; Сб: 07:30-18:00; Вс: 07:30-18:00,,,43.260738,76.950898,https://2gis.com/firm/9429940000799064,"Европейская кухня ​Бизнес-ланч ​Завтрак ​Заказ столиков ​Винная карта ​Постное меню ​Поминальные обеды ​Проведение банкетов ​Средний чек 6000 тнг. ​Бизнес-ланч от 1300 тнг. ​Ланч 12:00-15:00 ​До 200 мест ​Оплата картой ​Наличный расчёт ​3 места ​Бесплатная ​1 место ​Бесплатная ​Это моя компания ​Реклама в 2ГИС ↗ ​Гостиница Отрар ​Улица Гоголя, 73 ​2 филиала ​Это моя компания ​Реклама в 2ГИС ↗"
Блинница,киоск быстрого питания,"улица Сулейменова, 17",Пн: 08:00-19:00; Вт: 08:00-19:00; Ср: 08:00-19:00; Чт: 08:00-19:00; Пт: 08:00-19:00; Сб: 08:00-19:00; Вс: 08:00-19:00,4.4,16,43.213431,76.877603,https://2gis.com/firm/70000001041575630,"Блинные ​Заказ навынос ​Средний чек 1000 тнг. ​Пончики ​Чебуреки ​Блины ​Пирожки ​Самса ​Беляши ​Оплата картой ​Наличный расчёт ​Перевод с карты ​Оплата по QR-коду ​Это моя компания ​Реклама в 2ГИС ↗ ​Улица Сулейменова, 17 ​1 этаж ​10 филиалов ​Это моя компания ​Реклама в 2ГИС ↗"
Free Company,ресторан быстрого питания,"микрорайон Аксай 2, 8/3",Пн: 11:00-24:00; Вт: 11:00-24:00; Ср: 11:00-24:00; Чт: 11:00-24:00; Пт: 11:00-24:00; Сб: 11:00-24:00; Вс: 11:00-24:00,2.5,31,43.239827,76.834404,https://2gis.com/firm/70000001066425596,"Оплата картой ​Наличный расчёт ​Оплата по QR-коду ​Доставка готовых блюд ​Пиццерии ​Быстрое питание ​Это моя компания ​Реклама в 2ГИС ↗ ​Микрорайон Аксай 2, 8/3 ​13 филиалов ​Это моя компания ​Реклама в 2ГИС ↗"
Bai-Food,кафе,"микрорайон Аксай 1, 11/9",Пн: 11:00-24:00; Вт: 11:00-24:00; Ср: 11:00-24:00; Чт: 11:00-24:00; Пт: 11:00-24:00; Сб: 11:00-24:00; Вс: 11:00-24:00,2.7,39,43.242425,76.832886,https://2gis.com/firm/70000001057840061,"Итальянская кухня ​Японская кухня ​Заказ столиков ​Заказ навынос ​Средний чек 3000 тнг. ​До 20 мест ​Суши ​Пицца ​Картофель-фри ​Наличный расчёт ​Перевод с карты ​Это моя компания ​Реклама в 2ГИС ↗ ​ЖК Адиет ​Микрорайон Аксай 1, 11/9 ​цокольный этаж ​ ​Это моя компания ​Реклама в 2ГИС ↗"
Five O`clock,кафетерий,"улица Кунаева, 58",Пн: 08:00-21:00; Вт: 08:00-21:00; Ср: 08:00-21:00; Чт: 08:00-21:00; Пт: 08:00-21:00; Сб: 09:00-21:00; Вс: 09:00-21:00,3.2,73,43.262934,76.949324,https://2gis.com/firm/70000001055536019,"Кофейни ​Кондитерские изделия ​Хлебобулочные изделия ​Продажа кофе ​Это моя компания ​Реклама в 2ГИС ↗ ​Улица Кунаева, 58 ​ ​Это моя компания ​Реклама в 2ГИС ↗"
Degirmen,кафе быстрого питания,"улица Щепкина, 35",Пн: 07:00-24:00; Вт: 07:00-24:00; Ср: 07:00-24:00; Чт: 07:00-24:00; Пт: 07:00-24:00; Сб: 07:00-24:00; Вс: 07:00-24:00,4.8,9,43.204919,76.876965,https://2gis.com/firm/70000001076257044,"Оплата картой ​Наличный расчёт ​Оплата по QR-коду ​Быстрое питание ​Кондитерские изделия ​Это моя компания ​Реклама в 2ГИС ↗ ​ЖК Дуэт ​Улица Щепкина, 35 ​45 филиалов ​Это моя компания ​Реклама в 2ГИС ↗"
Арлан,кафе,"улица Жибек Жолы, 1",Пн: 10:00-24:00; Вт: 10:00-24:00; Ср: 10:00-24:00; Чт: 10:00-24:00; Пт: 10:00-24:00; Сб: 10:00-24:00; Вс: 10:00-24:00,4.3,20,43.304517,77.084108,https://2gis.com/firm/70000001028337352,"Восточная кухня ​Европейская кухня ​Казахская кухня ​Детское меню ​VIP-зал ​Проведение банкетов ​Средний чек 3500 тнг. ​До 60 мест ​Шашлык ​Пельмени ​Рис wok ​Манты ​Лагман ​Супы ​Плов ​Оплата картой ​Наличный расчёт ​Перевод с карты ​Это моя компания ​Реклама в 2ГИС ↗ ​Улица Жибек Жолы, 1 ​ ​Это моя компания ​Реклама в 2ГИС ↗"
G cafe,кофейня,"микрорайон Самал-2, 111",Пн: 10:00-22:00; Вт: 10:00-22:00; Ср: 10:00-22:00; Чт: 10:00-22:00; Пт: 10:00-22:00; Сб: 10:00-22:00; Вс: 10:00-22:00,2.7,18,43.23323,76.955689,https://2gis.com/firm/70000001059432082,"Завтрак ​Заказ навынос ​Можно с ноутбуком ​Средний чек 4000 тнг. ​Завтрак 09:00-22:00 ​До 40 мест ​Паста ​Стейки ​Салаты ​Супы ​Кофе с собой ​Чай с собой ​Оплата картой ​Наличный расчёт ​Оплата по QR-коду ​Нет двери / есть автоматическая дверь ​Доступный вход для людей с инвалидностью ​20 мест ​Бесплатная ​500 мест ​Платная ​8 мест ​Бесплатная ​50 мест ​Бесплатная ​Это моя компания ​Реклама в 2ГИС ↗ ​ТРЦ DOSTYK PLAZA ​Микрорайон Самал-2, 111 ​1 этаж ​ ​Это моя компания ​Реклама в 2ГИС ↗"
Алые паруса,суши-бар,"проспект Райымбека, 514а",Пн: 10:00-22:30; Вт: 10:00-22:30; Ср: 10:00-22:30; Чт: 10:00-22:30; Пт: 10:00-22:30; Сб: 10:00-22:30; Вс: 10:00-22:30,3.7,109,43.24474,76.836075,https://2gis.com/firm/70000001032798604,"Японская кухня ​Заказ навынос ​Средний чек 2800 тнг. ​Суши ​Пицца ​Доставка wok ​Десерты ​Горячие вторые блюда ​Супы ​Оплата картой ​Наличный расчёт ​Оплата по QR-коду ​Суши-бары ​Доставка готовых блюд ​Кафе ​200 мест ​Бесплатная ​15 мест ​Бесплатная ​25 мест ​Бесплатная ​Это моя компания ​Реклама в 2ГИС ↗ ​ТРК Asia Park ​Проспект Райымбека, 514а ​3 этаж ​9 филиалов ​Это моя компания ​Реклама в 2ГИС ↗"
Шашлык от Мусы,кафе,"улица Жубанова, 95а",Пн: 11:00-24:00; Вт: 11:00-24:00; Ср: 11:00-24:00; Чт: 11:00-24:00; Пт: 11:00-24:00; Сб: 11:00-24:00; Вс: 11:00-24:00,2.6,35,43.233746,76.84955,https://2gis.com/firm/70000001049711834,"Шашлычные ​Восточная кухня ​Европейская кухня ​Заказ столиков ​Заказ навынос ​Летняя терраса ​Средний чек 3000 тнг. ​До 50 мест ​Пицца ​Шашлык ​Рис wok ​Манты ​Люля-кебаб ​Картофель-фри ​Лагман ​Супы ​Наличный расчёт ​Перевод с карты ​Это моя компания ​Реклама в 2ГИС ↗ ​Улица Жубанова, 95а ​1 этаж ​3 филиала ​Это моя компания ​Реклама в 2ГИС ↗"
Муз Культура,бар,"проспект Назарбаева, 113",Вт: 13:00-24:00; Ср: 13:00-24:00; Чт: 13:00-24:00; Пт: 13:00-03:00; Сб: 13:00-03:00; Вс: 13:00-24:00,3.4,54,43.255736,76.946275,https://2gis.com/firm/70000001039940355,"Итальянская кухня ​Заказ столиков ​Заказ навынос ​Винная карта ​Летняя терраса ​Танцпол ​Проведение банкетов ​Средний чек 4000 тнг. ​До 80 мест ​Оплата картой ​Наличный расчёт ​Оплата по QR-коду ​Оплата эл. кошельком ​Бары ​Кафе ​Это моя компания ​Реклама в 2ГИС ↗ ​Проспект Назарбаева, 113 ​1 этаж ​ ​Это моя компания ​Реклама в 2ГИС ↗"
Ac hall,Столовая,"проспект Абылай хана, 13",Пн: 08:00-21:00; Вт: 08:00-21:00; Ср: 08:00-21:00; Чт: 08:00-21:00; Пт: 08:00-21:00; Сб: 08:00-21:00; Вс: 08:00-21:00,3.4,39,43.271862,76.938921,https://2gis.com/firm/70000001051298652,"Халяльная кухня ​Средний чек 2000 тнг. ​До 80 мест ​Оплата картой ​Наличный расчёт ​Оплата через банк ​Оплата по QR-коду ​Столовые ​Кулинарии ​Это моя компания ​Реклама в 2ГИС ↗ ​Проспект Абылай хана, 13 ​2 филиала ​Это моя компания ​Реклама в 2ГИС ↗"
Chicken Almaty,столовая,"микрорайон Тастак-1, 11/1",Пн: 11:00-24:00; Вт: 11:00-24:00; Ср: 11:00-24:00; Чт: 11:00-24:00; Пт: 11:00-24:00; Сб: 11:00-24:00; Вс: 11:00-24:00,1.9,17,43.247576,76.859765,https://2gis.com/firm/70000001054282164,"Халяльная кухня ​Средний чек 1500 тнг. ​Наличный расчёт ​Перевод с карты ​Доставка готовых блюд ​Столовые ​Это моя компания ​Реклама в 2ГИС ↗ ​Микрорайон Тастак-1, 11/1 ​ ​Это моя компания ​Реклама в 2ГИС ↗"
Adrenaline Coffee,кофейня,"бульвар Бухар жырау, 66",Пн: 08:00-23:00; Вт: 08:00-23:00; Ср: 08:00-23:00; Чт: 08:00-23:00; Пт: 08:00-23:00; Сб: 08:00-23:00; Вс: 08:00-23:00,4.1,30,43.230662,76.9055,https://2gis.com/firm/70000001044733232,"Заказ навынос ​Летняя терраса ​Можно с ноутбуком ​Английский завтрак ​Средний чек 1500 тнг. ​До 8 мест ​Пончики ​Блины ​Рис wok ​Хот-доги ​Картофель-фри ​Салаты ​Сэндвичи ​Бутерброды ​Кофе с собой ​Чай с собой ​Смузи ​Молочные коктейли ​Горячий шоколад ​Какао ​Лимонад ​Оплата картой ​Наличный расчёт ​Оплата через банк ​Оплата по QR-коду ​Пандус ​Доступный вход для людей с инвалидностью ​Это моя компания ​Реклама в 2ГИС ↗ ​Бульвар Бухар жырау, 66 ​1 этаж ​3 филиала ​Это моя компания ​Реклама в 2ГИС ↗"
